tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
1140,6/1/2013 19:26,6/1/2013 19:45,79,Franklin St & W Broadway,40.71911552,-74.00666661,312,Allen St & Stanton St,40.722055,-73.989111,14656,Customer,NULL,0
546,6/1/2013 19:26,6/1/2013 19:35,346,Bank St & Hudson St,40.73652889,-74.00618026,497,E 17 St & Broadway,40.73704984,-73.99009296,17101,Subscriber,1985,1
566,6/1/2013 19:26,6/1/2013 19:36,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,311,Norfolk St & Broome St,40.7172274,-73.98802084,15369,Customer,NULL,0
695,6/1/2013 19:26,6/1/2013 19:38,507,E 25 St & 2 Ave,40.73912601,-73.97973776,439,E 4 St & 2 Ave,40.7262807,-73.98978041,19117,Customer,NULL,0
1311,6/1/2013 19:27,6/1/2013 19:48,238,Bank St & Washington St,40.7361967,-74.00859207,513,W 56 St & 10 Ave,40.768254,-73.988639,16065,Customer,NULL,0
4913,6/1/2013 19:27,6/1/2013 20:48,375,Mercer St & Bleecker St S,40.72679454,-73.99695094,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,18624,Customer,NULL,0
851,6/1/2013 19:27,6/1/2013 19:41,496,E 16 St & 5 Ave,40.73726186,-73.99238967,350,Clinton St & Grand St,40.71559509,-73.9870295,18711,Subscriber,1958,2
1261,6/1/2013 19:27,6/1/2013 19:48,496,E 16 St & 5 Ave,40.73726186,-73.99238967,509,9 Ave & W 22 St,40.7454973,-74.00197139,19772,Subscriber,1958,1
247,6/1/2013 19:27,6/1/2013 19:31,334,W 20 St & 7 Ave,40.74238787,-73.99726235,223,W 13 St & 7 Ave,40.73781509,-73.99994661,17894,Subscriber,1964,1
299,6/1/2013 19:27,6/1/2013 19:32,441,E 52 St & 2 Ave,40.756014,-73.967416,455,1 Ave & E 44 St,40.75001986,-73.96905301,15748,Subscriber,1961,1
1536,6/1/2013 19:27,6/1/2013 19:53,453,W 22 St & 8 Ave,40.74475148,-73.99915362,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,15825,Customer,NULL,0
1301,6/1/2013 19:27,6/1/2013 19:49,238,Bank St & Washington St,40.7361967,-74.00859207,375,Mercer St & Bleecker St S,40.72679454,-73.99695094,17376,Customer,NULL,0
1076,6/1/2013 19:27,6/1/2013 19:45,376,John St & William St,40.70862144,-74.00722156,NULL,NULL,NULL,NULL,16949,Subscriber,1989,1
1362,6/1/2013 19:27,6/1/2013 19:50,473,Rivington St & Chrystie St,40.72110063,-73.9919254,329,Greenwich St & North Moore St,40.72015227,-74.01036501,19159,Customer,NULL,0
195,6/1/2013 19:28,6/1/2013 19:31,435,W 21 St & 6 Ave,40.74173969,-73.99415556,223,W 13 St & 7 Ave,40.73781509,-73.99994661,16502,Subscriber,1947,1
584,6/1/2013 19:28,6/1/2013 19:38,496,E 16 St & 5 Ave,40.73726186,-73.99238967,538,E 48 St & Madison Ave,40.75666,-73.976684,17434,Customer,NULL,0
2423,6/1/2013 19:28,6/1/2013 20:08,391,Clark St & Henry St,40.69760127,-73.99344559,301,E 2 St & Avenue B,40.72217444,-73.98368779,14983,Subscriber,1950,1
3032,6/1/2013 19:28,6/1/2013 20:18,304,Broadway & Battery Pl,40.70463334,-74.01361706,459,W 20 St & 11 Ave,40.746745,-74.007756,16249,Customer,NULL,0
2097,6/1/2013 19:28,6/1/2013 20:03,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,518,E 39 St & 2 Ave,40.74780373,-73.9734419,15575,Customer,NULL,0
1056,6/1/2013 19:28,6/1/2013 19:46,79,Franklin St & W Broadway,40.71911552,-74.00666661,426,West St & Chambers St,40.71754834,-74.01322069,16864,Customer,NULL,0
2214,6/1/2013 19:28,6/1/2013 20:05,331,Pike St & Monroe St,40.71173107,-73.99193043,331,Pike St & Monroe St,40.71173107,-73.99193043,16982,Subscriber,1946,1
658,6/1/2013 19:28,6/1/2013 19:39,253,W 13 St & 5 Ave,40.73543934,-73.99453948,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,18183,Customer,NULL,0
255,6/1/2013 19:28,6/1/2013 19:32,363,West Thames St,40.70834698,-74.01713445,426,West St & Chambers St,40.71754834,-74.01322069,17115,Subscriber,1985,1
13758,6/1/2013 19:28,6/1/2013 23:17,507,E 25 St & 2 Ave,40.73912601,-73.97973776,2003,1 Ave & E 18 St,40.73381219,-73.98054421,20310,Customer,NULL,0
1509,6/1/2013 19:29,6/1/2013 19:54,332,Cherry St,40.71219906,-73.97948148,540,Lexington Ave & E 29 St,40.74311555,-73.98215353,17295,Subscriber,1983,2
1097,6/1/2013 19:29,6/1/2013 19:47,477,W 41 St & 8 Ave,40.75640548,-73.9900262,249,Harrison St & Hudson St,40.71870987,-74.0090009,16150,Subscriber,1990,1
926,6/1/2013 19:29,6/1/2013 19:44,293,Lafayette St & E 8 St,40.73020661,-73.99102628,147,Greenwich St & Warren St,40.71542197,-74.01121978,17884,Subscriber,1975,1
874,6/1/2013 19:29,6/1/2013 19:44,251,Mott St & Prince St,40.72317958,-73.99480012,224,Spruce St & Nassau St,40.71146364,-74.00552427,18698,Subscriber,1974,2
1803,6/1/2013 19:29,6/1/2013 19:59,2022,E 60 St & York Ave,40.759107,-73.959223,267,Broadway & W 36 St,40.75097711,-73.98765428,15026,Customer,NULL,0
604,6/1/2013 19:29,6/1/2013 19:39,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,515,W 43 St & 10 Ave,40.76009437,-73.99461843,15060,Customer,NULL,0
667,6/1/2013 19:29,6/1/2013 19:40,285,Broadway & E 14 St,40.73454567,-73.99074142,254,W 11 St & 6 Ave,40.73532427,-73.99800419,15061,Customer,NULL,0
544,6/1/2013 19:29,6/1/2013 19:38,497,E 17 St & Broadway,40.73704984,-73.99009296,294,Washington Square E,40.73049393,-73.9957214,19741,Subscriber,1959,1
2007,6/1/2013 19:29,6/1/2013 20:03,349,Rivington St & Ridge St,40.71850211,-73.98329859,271,Ashland Pl & Hanson Pl,40.68522672,-73.97800148,15123,Subscriber,1984,1
564,6/1/2013 19:29,6/1/2013 19:39,497,E 17 St & Broadway,40.73704984,-73.99009296,294,Washington Square E,40.73049393,-73.9957214,19235,Subscriber,1960,1
2435,6/1/2013 19:30,6/1/2013 20:10,346,Bank St & Hudson St,40.73652889,-74.00618026,3017,NYCBS Depot - FAR,40.751483,-73.996764,15509,Customer,NULL,0
3323,6/1/2013 19:30,6/1/2013 20:25,305,E 58 St & 3 Ave,40.76095756,-73.96724467,471,Grand St & Havemeyer St,40.71286844,-73.95698119,20190,Customer,NULL,0
929,6/1/2013 19:30,6/1/2013 19:45,487,E 20 St & FDR Drive,40.73314259,-73.97573881,116,W 17 St & 8 Ave,40.74177603,-74.00149746,20304,Subscriber,1952,1
674,6/1/2013 19:30,6/1/2013 19:41,473,Rivington St & Chrystie St,40.72110063,-73.9919254,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,15903,Subscriber,1959,1
2402,6/1/2013 19:30,6/1/2013 20:10,346,Bank St & Hudson St,40.73652889,-74.00618026,530,11 Ave & W 59 St,40.771522,-73.990541,18258,Customer,NULL,0
282,6/1/2013 19:30,6/1/2013 19:35,511,E 14 St & Avenue B,40.72938685,-73.97772429,326,E 11 St & 1 Ave,40.72953837,-73.98426726,20090,Subscriber,1976,1
79,6/1/2013 19:30,6/1/2013 19:32,407,Henry St & Poplar St,40.700469,-73.991454,407,Henry St & Poplar St,40.700469,-73.991454,18193,Subscriber,1980,1
1708,6/1/2013 19:30,6/1/2013 19:59,442,W 27 St & 7 Ave,40.746647,-73.993915,405,Washington St & Gansevoort St,40.739323,-74.008119,17700,Customer,NULL,0
1244,6/1/2013 19:31,6/1/2013 19:52,402,Broadway & E 22 St,40.7403432,-73.98955109,449,W 52 St & 9 Ave,40.76461837,-73.98789473,15902,Subscriber,1987,1
856,6/1/2013 19:31,6/1/2013 19:45,280,E 10 St & 5 Ave,40.73331967,-73.99510132,NULL,NULL,NULL,NULL,15113,Subscriber,1986,2
385,6/1/2013 19:31,6/1/2013 19:37,254,W 11 St & 6 Ave,40.73532427,-73.99800419,473,Rivington St & Chrystie St,40.72110063,-73.9919254,16004,Subscriber,1940,2
467,6/1/2013 19:31,6/1/2013 19:39,426,West St & Chambers St,40.71754834,-74.01322069,238,Bank St & Washington St,40.7361967,-74.00859207,17921,Subscriber,1972,1
3243,6/1/2013 19:31,6/1/2013 20:25,305,E 58 St & 3 Ave,40.76095756,-73.96724467,482,W 15 St & 7 Ave,40.73935542,-73.99931783,17683,Subscriber,1979,1
356,6/1/2013 19:31,6/1/2013 19:37,511,E 14 St & Avenue B,40.72938685,-73.97772429,497,E 17 St & Broadway,40.73704984,-73.99009296,18703,Subscriber,1978,1
796,6/1/2013 19:31,6/1/2013 19:44,521,8 Ave & W 31 St N,40.75096735,-73.99444208,423,W 54 St & 9 Ave,40.76584941,-73.98690506,15385,Subscriber,1984,1
11072,6/1/2013 19:31,6/1/2013 22:36,392,Jay St & Tech Pl,40.695065,-73.987167,223,W 13 St & 7 Ave,40.73781509,-73.99994661,20038,Customer,NULL,0
1082,6/1/2013 19:32,6/1/2013 19:50,462,W 22 St & 10 Ave,40.74691959,-74.00451887,358,Christopher St & Greenwich St,40.73291553,-74.00711384,16275,Subscriber,1952,2
865,6/1/2013 19:32,6/1/2013 19:46,529,W 42 St & 8 Ave,40.7575699,-73.99098507,2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,17556,Subscriber,1940,1
1644,6/1/2013 19:32,6/1/2013 19:59,442,W 27 St & 7 Ave,40.746647,-73.993915,405,Washington St & Gansevoort St,40.739323,-74.008119,19288,Customer,NULL,0
1732,6/1/2013 19:32,6/1/2013 20:01,454,E 51 St & 1 Ave,40.75455731,-73.96592976,393,E 5 St & Avenue C,40.72299208,-73.97995466,17315,Customer,NULL,0
1317,6/1/2013 19:32,6/1/2013 19:54,407,Henry St & Poplar St,40.700469,-73.991454,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,16511,Subscriber,1980,1
456,6/1/2013 19:32,6/1/2013 19:40,511,E 14 St & Avenue B,40.72938685,-73.97772429,72,W 52 St & 11 Ave,40.76727216,-73.99392888,16195,Customer,NULL,0
1518,6/1/2013 19:32,6/1/2013 19:58,363,West Thames St,40.70834698,-74.01713445,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,15300,Customer,NULL,0
2786,6/1/2013 19:32,6/1/2013 20:19,348,W Broadway & Spring St,40.72490985,-74.00154702,528,2 Ave & E 31 St,40.74290902,-73.97706058,18741,Customer,NULL,0
2233,6/1/2013 19:32,6/1/2013 20:10,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,412,Forsyth St & Canal St,40.7158155,-73.99422366,20164,Subscriber,1955,1
329,6/1/2013 19:33,6/1/2013 19:38,301,E 2 St & Avenue B,40.72217444,-73.98368779,261,Johnson St & Gold St,40.69474881,-73.98362464,18442,Subscriber,1957,1
350,6/1/2013 19:33,6/1/2013 19:39,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,NULL,NULL,NULL,NULL,14830,Subscriber,1981,1
1338,6/1/2013 19:33,6/1/2013 19:55,363,West Thames St,40.70834698,-74.01713445,346,Bank St & Hudson St,40.73652889,-74.00618026,17195,Customer,NULL,0
782,6/1/2013 19:33,6/1/2013 19:46,347,Greenwich St & W Houston St,40.728846,-74.008591,363,West Thames St,40.70834698,-74.01713445,15967,Subscriber,1974,1
4380,6/1/2013 19:33,6/1/2013 20:46,468,Broadway & W 56 St,40.7652654,-73.98192338,468,Broadway & W 56 St,40.7652654,-73.98192338,19568,Customer,NULL,0
950,6/1/2013 19:33,6/1/2013 19:49,486,Broadway & W 29 St,40.7462009,-73.98855723,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,17178,Customer,NULL,0
1665,6/1/2013 19:33,6/1/2013 20:01,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,376,John St & William St,40.70862144,-74.00722156,19920,Customer,NULL,0
471,6/1/2013 19:33,6/1/2013 19:41,329,Greenwich St & North Moore St,40.72015227,-74.01036501,376,John St & William St,40.70862144,-74.00722156,16762,Customer,NULL,0
1661,6/1/2013 19:33,6/1/2013 20:01,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,376,John St & William St,40.70862144,-74.00722156,17779,Customer,NULL,0
2347,6/1/2013 19:33,6/1/2013 20:13,456,E 53 St & Madison Ave,40.7597108,-73.97402311,224,Spruce St & Nassau St,40.71146364,-74.00552427,19735,Customer,NULL,0
4323,6/1/2013 19:33,6/1/2013 20:46,468,Broadway & W 56 St,40.7652654,-73.98192338,468,Broadway & W 56 St,40.7652654,-73.98192338,14955,Customer,NULL,0
402,6/1/2013 19:33,6/1/2013 19:40,511,E 14 St & Avenue B,40.72938685,-73.97772429,504,1 Ave & E 16 St,40.73221853,-73.98165557,17549,Subscriber,1985,1
1548,6/1/2013 19:31,6/1/2013 19:57,501,FDR Drive & E 35 St,40.744219,-73.97121214,242,Carlton Ave & Flushing Ave,40.697787,-73.973736,20112,Subscriber,1983,1
1523,6/1/2013 19:31,6/1/2013 19:57,501,FDR Drive & E 35 St,40.744219,-73.97121214,504,1 Ave & E 16 St,40.73221853,-73.98165557,17749,Subscriber,1983,1
315,6/1/2013 19:34,6/1/2013 19:39,395,Bond St & Schermerhorn St,40.68807003,-73.98410637,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,16107,Customer,NULL,0
1278,6/1/2013 19:34,6/1/2013 19:55,523,W 38 St & 8 Ave,40.75466591,-73.99138152,515,W 43 St & 10 Ave,40.76009437,-73.99461843,18847,Subscriber,1962,1
653,6/1/2013 19:34,6/1/2013 19:45,405,Washington St & Gansevoort St,40.739323,-74.008119,478,11 Ave & W 41 St,40.76030096,-73.99884222,20128,Customer,NULL,0
370,6/1/2013 19:34,6/1/2013 19:40,528,2 Ave & E 31 St,40.74290902,-73.97706058,474,5 Ave & E 29 St,40.7451677,-73.98683077,18592,Subscriber,1982,1
2614,6/1/2013 19:34,6/1/2013 20:18,306,Cliff St & Fulton St,40.70823502,-74.00530063,411,E 6 St & Avenue D,40.72228087,-73.97668709,19724,Subscriber,1985,2
2289,6/1/2013 19:34,6/1/2013 20:12,332,Cherry St,40.71219906,-73.97948148,224,Spruce St & Nassau St,40.71146364,-74.00552427,18407,Customer,NULL,0
407,6/1/2013 19:34,6/1/2013 19:41,497,E 17 St & Broadway,40.73704984,-73.99009296,439,E 4 St & 2 Ave,40.7262807,-73.98978041,19411,Subscriber,1987,1
70,6/1/2013 19:33,6/1/2013 19:35,316,Fulton St & William St,40.70955958,-74.00653609,316,Fulton St & William St,40.70955958,-74.00653609,18244,Subscriber,1990,1
1822,6/1/2013 19:34,6/1/2013 20:05,422,W 59 St & 10 Ave,40.770513,-73.988038,326,E 11 St & 1 Ave,40.72953837,-73.98426726,20211,Customer,NULL,0
3461,6/1/2013 19:31,6/1/2013 20:29,442,W 27 St & 7 Ave,40.746647,-73.993915,530,11 Ave & W 59 St,40.771522,-73.990541,15827,Subscriber,1969,1
700,6/1/2013 19:34,6/1/2013 19:45,293,Lafayette St & E 8 St,40.73020661,-73.99102628,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,15018,Subscriber,1968,2
812,6/1/2013 19:35,6/1/2013 19:48,498,Broadway & W 32 St,40.74854862,-73.98808416,402,Broadway & E 22 St,40.7403432,-73.98955109,18109,Customer,NULL,0
67,6/1/2013 19:34,6/1/2013 19:35,486,Broadway & W 29 St,40.7462009,-73.98855723,325,E 19 St & 3 Ave,40.73624527,-73.98473765,15529,Customer,NULL,0
1170,6/1/2013 19:35,6/1/2013 19:55,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,225,W 14 St & The High Line,40.74195138,-74.00803013,15591,Customer,NULL,0
581,6/1/2013 19:35,6/1/2013 19:45,494,W 26 St & 8 Ave,40.74734825,-73.99723551,444,Broadway & W 24 St,40.7423543,-73.98915076,18750,Customer,NULL,0
1172,6/1/2013 19:35,6/1/2013 19:55,128,MacDougal St & Prince St,40.72710258,-74.00297088,225,W 14 St & The High Line,40.74195138,-74.00803013,19466,Customer,NULL,0
614,6/1/2013 19:35,6/1/2013 19:45,348,W Broadway & Spring St,40.72490985,-74.00154702,238,Bank St & Washington St,40.7361967,-74.00859207,18225,Subscriber,1981,2
3928,6/1/2013 19:35,6/1/2013 20:40,317,E 6 St & Avenue B,40.72453734,-73.98185424,265,Stanton St & Chrystie St,40.72229346,-73.99147535,16582,Subscriber,1956,2
558,6/1/2013 19:35,6/1/2013 19:44,453,W 22 St & 8 Ave,40.74475148,-73.99915362,463,9 Ave & W 16 St,40.74206539,-74.00443172,19326,Customer,NULL,0
544,6/1/2013 19:36,6/1/2013 19:45,524,W 43 St & 6 Ave,40.75527307,-73.98316936,379,W 31 St & 7 Ave,40.749156,-73.9916,17090,Subscriber,1974,1
1387,6/1/2013 19:36,6/1/2013 19:59,116,W 17 St & 8 Ave,40.74177603,-74.00149746,518,E 39 St & 2 Ave,40.74780373,-73.9734419,18951,Subscriber,1944,1
3069,6/1/2013 19:36,6/1/2013 20:27,468,Broadway & W 56 St,40.7652654,-73.98192338,468,Broadway & W 56 St,40.7652654,-73.98192338,19240,Customer,NULL,0
2814,6/1/2013 19:36,6/1/2013 20:23,146,Hudson St & Reade St,40.71625008,-74.0091059,247,Perry St & Bleecker St,40.73535398,-74.00483091,15109,Customer,NULL,0
3051,6/1/2013 19:36,6/1/2013 20:27,468,Broadway & W 56 St,40.7652654,-73.98192338,468,Broadway & W 56 St,40.7652654,-73.98192338,18372,Customer,NULL,0
100,6/1/2013 19:36,6/1/2013 19:38,253,W 13 St & 5 Ave,40.73543934,-73.99453948,345,W 13 St & 6 Ave,40.73649403,-73.99704374,18475,Subscriber,1978,1
1502,6/1/2013 19:36,6/1/2013 20:01,422,W 59 St & 10 Ave,40.770513,-73.988038,503,E 20 St & Park Ave,40.73827428,-73.98751968,20220,Subscriber,1974,1
1518,6/1/2013 19:36,6/1/2013 20:02,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,513,W 56 St & 10 Ave,40.768254,-73.988639,16493,Customer,NULL,0
577,6/1/2013 19:37,6/1/2013 19:46,307,Canal St & Rutgers St,40.71427487,-73.98990025,223,W 13 St & 7 Ave,40.73781509,-73.99994661,15389,Subscriber,1967,1
1157,6/1/2013 19:37,6/1/2013 19:56,253,W 13 St & 5 Ave,40.73543934,-73.99453948,268,Howard St & Centre St,40.71910537,-73.99973337,16853,Customer,NULL,0
1710,6/1/2013 19:37,6/1/2013 20:05,116,W 17 St & 8 Ave,40.74177603,-74.00149746,116,W 17 St & 8 Ave,40.74177603,-74.00149746,15121,Customer,NULL,0
3437,6/1/2013 19:37,6/1/2013 20:34,468,Broadway & W 56 St,40.7652654,-73.98192338,468,Broadway & W 56 St,40.7652654,-73.98192338,18135,Customer,NULL,0
990,6/1/2013 19:37,6/1/2013 19:54,401,Allen St & Rivington St,40.72019576,-73.98997825,195,Liberty St & Broadway,40.70905623,-74.01043382,15379,Customer,NULL,0
716,6/1/2013 19:37,6/1/2013 19:49,521,8 Ave & W 31 St N,40.75096735,-73.99444208,491,E 24 St & Park Ave S,40.74096374,-73.98602213,15045,Subscriber,1979,2
1139,6/1/2013 19:37,6/1/2013 19:56,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,426,West St & Chambers St,40.71754834,-74.01322069,19780,Subscriber,1981,1
1564,6/1/2013 19:37,6/1/2013 20:03,463,9 Ave & W 16 St,40.74206539,-74.00443172,350,Clinton St & Grand St,40.71559509,-73.9870295,15995,Subscriber,1987,1
1595,6/1/2013 19:35,6/1/2013 20:01,449,W 52 St & 9 Ave,40.76461837,-73.98789473,415,Pearl St & Hanover Square,40.7047177,-74.00926027,19543,Subscriber,1960,1
1321,6/1/2013 19:37,6/1/2013 19:59,270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,389,Broadway & Berry St,40.71044554,-73.96525063,15120,Customer,NULL,0
1586,6/1/2013 19:37,6/1/2013 20:04,444,Broadway & W 24 St,40.7423543,-73.98915076,362,Broadway & W 37 St,40.75172632,-73.98753523,15647,Customer,NULL,0
1308,6/1/2013 19:37,6/1/2013 19:59,270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,389,Broadway & Berry St,40.71044554,-73.96525063,15852,Customer,NULL,0
1800,6/1/2013 19:37,6/1/2013 20:07,368,Carmine St & 6 Ave,40.73038599,-74.00214988,313,Washington Ave & Park Ave,40.69610226,-73.96751037,15911,Subscriber,1959,1
1120,6/1/2013 19:37,6/1/2013 19:56,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,265,Stanton St & Chrystie St,40.72229346,-73.99147535,18820,Subscriber,1981,2
3438,6/1/2013 19:38,6/1/2013 20:35,468,Broadway & W 56 St,40.7652654,-73.98192338,468,Broadway & W 56 St,40.7652654,-73.98192338,15451,Customer,NULL,0
783,6/1/2013 19:38,6/1/2013 19:51,2012,E 27 St & 1 Ave,40.739445,-73.976806,453,W 22 St & 8 Ave,40.74475148,-73.99915362,15119,Subscriber,1964,1
1507,6/1/2013 19:38,6/1/2013 20:03,357,E 11 St & Broadway,40.73261787,-73.99158043,2012,E 27 St & 1 Ave,40.739445,-73.976806,14805,Subscriber,1975,1
1802,6/1/2013 19:38,6/1/2013 20:08,350,Clinton St & Grand St,40.71559509,-73.9870295,2012,E 27 St & 1 Ave,40.739445,-73.976806,19274,Customer,NULL,0
864,6/1/2013 19:38,6/1/2013 19:52,377,6 Ave & Canal St,40.72243797,-74.00566443,328,Watts St & Greenwich St,40.72405549,-74.00965965,16642,Customer,NULL,0
609,6/1/2013 19:38,6/1/2013 19:48,524,W 43 St & 6 Ave,40.75527307,-73.98316936,454,E 51 St & 1 Ave,40.75455731,-73.96592976,19056,Subscriber,1983,1
1794,6/1/2013 19:38,6/1/2013 20:08,368,Carmine St & 6 Ave,40.73038599,-74.00214988,225,W 14 St & The High Line,40.74195138,-74.00803013,20283,Customer,NULL,0
729,6/1/2013 19:38,6/1/2013 19:50,358,Christopher St & Greenwich St,40.73291553,-74.00711384,79,Franklin St & W Broadway,40.71911552,-74.00666661,18964,Subscriber,1987,1
1001,6/1/2013 19:38,6/1/2013 19:55,330,Reade St & Broadway,40.71450451,-74.00562789,348,W Broadway & Spring St,40.72490985,-74.00154702,15208,Customer,NULL,0
1269,6/1/2013 19:38,6/1/2013 20:00,459,W 20 St & 11 Ave,40.746745,-74.007756,497,E 17 St & Broadway,40.73704984,-73.99009296,15102,Subscriber,1977,1
1044,6/1/2013 19:38,6/1/2013 19:56,386,Centre St & Worth St,40.71494807,-74.00234482,417,Barclay St & Church St,40.71291224,-74.01020234,15806,Customer,NULL,0
2676,6/1/2013 19:39,6/1/2013 20:23,459,W 20 St & 11 Ave,40.746745,-74.007756,290,2 Ave & E 58 St,40.76020258,-73.96478473,19423,Customer,NULL,0
1045,6/1/2013 19:39,6/1/2013 19:56,152,Warren St & Church St,40.71473993,-74.00910627,350,Clinton St & Grand St,40.71559509,-73.9870295,18947,Customer,NULL,0
1030,6/1/2013 19:39,6/1/2013 19:56,486,Broadway & W 29 St,40.7462009,-73.98855723,326,E 11 St & 1 Ave,40.72953837,-73.98426726,16501,Customer,NULL,0
280,6/1/2013 19:39,6/1/2013 19:44,468,Broadway & W 56 St,40.7652654,-73.98192338,469,Broadway & W 53 St,40.76344058,-73.98268129,19782,Subscriber,1971,1
909,6/1/2013 19:39,6/1/2013 19:54,493,W 45 St & 6 Ave (1),40.7568001,-73.98291153,482,W 15 St & 7 Ave,40.73935542,-73.99931783,18322,Subscriber,1977,1
982,6/1/2013 19:39,6/1/2013 19:56,152,Warren St & Church St,40.71473993,-74.00910627,350,Clinton St & Grand St,40.71559509,-73.9870295,18150,Customer,NULL,0
612,6/1/2013 19:39,6/1/2013 19:50,432,E 7 St & Avenue A,40.72621788,-73.98379855,487,E 20 St & FDR Drive,40.73314259,-73.97573881,18112,Customer,NULL,0
1407,6/1/2013 19:39,6/1/2013 20:03,426,West St & Chambers St,40.71754834,-74.01322069,478,11 Ave & W 41 St,40.76030096,-73.99884222,15514,Customer,NULL,0
962,6/1/2013 19:39,6/1/2013 19:55,465,Broadway & W 41 St,40.75513557,-73.98658032,417,Barclay St & Church St,40.71291224,-74.01020234,15501,Customer,NULL,0
1156,6/1/2013 19:39,6/1/2013 19:59,426,West St & Chambers St,40.71754834,-74.01322069,360,William St & Pine St,40.70717936,-74.00887308,17115,Subscriber,1964,1
570,6/1/2013 19:39,6/1/2013 19:49,459,W 20 St & 11 Ave,40.746745,-74.007756,NULL,NULL,NULL,NULL,17208,Subscriber,1968,1
470,6/1/2013 19:40,6/1/2013 19:48,499,Broadway & W 60 St,40.76915505,-73.98191841,454,E 51 St & 1 Ave,40.75455731,-73.96592976,15140,Customer,NULL,0
1368,6/1/2013 19:40,6/1/2013 20:03,303,Mercer St & Spring St,40.72362738,-73.99949601,358,Christopher St & Greenwich St,40.73291553,-74.00711384,17016,Customer,NULL,0
789,6/1/2013 19:40,6/1/2013 19:54,377,6 Ave & Canal St,40.72243797,-74.00566443,255,NYCBS Depot - SSP,40.646768,-74.01651,17927,Customer,NULL,0
505,6/1/2013 19:41,6/1/2013 19:49,459,W 20 St & 11 Ave,40.746745,-74.007756,NULL,NULL,NULL,NULL,16837,Subscriber,1972,1
1324,6/1/2013 19:40,6/1/2013 20:03,229,Great Jones St,40.72743423,-73.99379025,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,17951,Customer,NULL,0
450,6/1/2013 19:40,6/1/2013 19:48,436,Hancock St & Bedford Ave,40.68216564,-73.95399026,377,6 Ave & Canal St,40.72243797,-74.00566443,16625,Customer,NULL,0
